village_id,farm_id,crop_type,health_index,yield_estimate_to_date,crop_confidence,area_ha,quality_flag,gamma0_dB_06Jun,gamma0_dB_19Jun,gamma0_dB_14Aug,gamma0_dB_13Oct,establishment_dB,retention_dB,s2_ndvi_13Oct_validation_only
22,675,Groundnut,58.68,64.3,0.29,0.1689,ok,-21.432,-19.126,-20.849,-20.291,-1.723,0.558,0.2544
22,676,Cotton,24.83,43.04,0.039,0.0824,ok,-20.372,-18.682,-22.096,-19.303,-3.415,2.793,0.306
22,677,Rice,42.11,50.41,0.176,0.0782,ok,-19.722,-17.929,-20.504,-18.98,-2.574,1.523,0.2992
22,678,Maize,31.78,68.4,0.24,0.5204,ok,-19.759,-17.858,-18.582,-20.138,-0.724,-1.555,0.2052
22,679,Rice,86.63,87.52,0.206,0.1463,ok,-19.247,-18.066,-17.702,-18.151,0.365,-0.449,0.3142
22,680,Maize,37.45,72.3,0.046,0.2798,ok,-20.566,-18.315,-18.878,-19.907,-0.562,-1.029,0.2674
22,681,Cotton,80.05,75.84,0.521,0.2574,ok,-18.414,-17.704,-17.698,-16.267,0.006,1.431,0.4689
22,682,Cotton,68.43,72.16,0.104,0.1765,ok,-20.426,-17.391,-18.304,-17.984,-0.913,0.32,0.4152
22,683,Cotton,28.78,48.47,0.108,0.2236,ok,-19.558,-18.185,-20.066,-19.553,-1.881,0.512,0.3169
22,684,Rice,62.55,76.85,0.111,0.1366,ok,-19.667,-18.436,-19.393,-18.883,-0.956,0.51,0.3524
22,685,Cotton,42.51,45.66,0.505,0.2463,ok,-19.437,-18.691,-21.191,-18.174,-2.5,3.017,0.3158
22,686,Cotton,29.77,56.56,0.091,0.2091,ok,-19.858,-19.008,-21.114,-19.729,-2.106,1.385,0.2519
22,687,Cotton,54.46,64.07,0.238,0.2109,ok,-19.198,-18.154,-20.378,-18.53,-2.224,1.848,0.2512
22,688,Groundnut,37.33,40.15,0.323,1.0837,ok,-21.409,-18.521,-21.414,-20.59,-2.893,0.824,0.2255
22,689,Cotton,21.63,6.3,0.028,0.7232,ok,-20.456,-15.903,-22.243,-19.03,-6.34,3.213,0.3014
22,690,Cotton,28.36,12.55,0.221,0.7804,ok,-20.166,-15.903,-21.091,-18.706,-5.188,2.385,0.3423
22,691,Groundnut,19.27,8.82,0.041,1.679,ok,-20.256,-17.13,-21.005,-20.597,-3.875,0.409,0.1783
22,692,Groundnut,35.19,18.01,0.068,0.1802,ok,-20.101,-17.692,-20.516,-20.392,-2.825,0.124,0.2509
22,693,Rice,46.3,77.15,0.108,0.1698,ok,-19.514,-19.317,-20.17,-19.549,-0.853,0.621,0.3165
22,694,Cotton,78.42,78.59,0.255,1.391,ok,-16.354,-15.895,-16.081,-15.891,-0.186,0.189,0.4381
22,695,Groundnut,76.23,61.1,0.252,0.1247,ok,-20.073,-18.484,-20.037,-19.655,-1.552,0.381,0.4522
22,696,Cotton,73.95,78.15,0.233,0.1429,ok,-20.258,-17.778,-19.319,-17.693,-1.541,1.626,0.4548
22,697,Rice,54.36,68.6,0.143,0.1231,ok,-20.093,-18.261,-19.446,-19.021,-1.185,0.424,0.4887
22,698,Groundnut,86.08,70.93,0.225,0.1518,ok,-17.783,-18.041,-19.253,-19.621,-1.213,-0.367,0.3101
22,699,Cotton,11.67,23.81,0.173,0.2522,ok,-19.45,-17.527,-20.825,-19.94,-3.298,0.885,0.2917
22,700,Groundnut,28.42,25.31,0.337,0.2239,ok,-19.438,-17.99,-21.866,-20.405,-3.876,1.461,0.2884
22,701,Groundnut,32.38,32.41,0.35,0.226,ok,-20.208,-18.18,-21.414,-20.595,-3.235,0.819,0.4252
22,702,Cotton,38.04,50.64,0.199,0.2802,ok,-20.084,-18.391,-21.384,-18.858,-2.993,2.526,0.319
22,703,Cotton,69.64,72.93,0.445,0.3429,ok,-18.369,-17.717,-18.476,-17.817,-0.759,0.659,0.386
22,704,Groundnut,23.76,18.48,0.246,1.8944,ok,-19.723,-17.96,-21.618,-20.372,-3.658,1.245,0.2168
22,705,Rice,91.58,83.71,0.135,0.2229,ok,-17.959,-18.369,-17.28,-16.786,1.09,0.493,0.5255
22,706,Groundnut,52.59,44.92,0.171,0.2453,ok,-18.929,-18.293,-20.314,-20.182,-2.021,0.133,0.2608
22,707,Groundnut,84.61,56.95,0.011,1.4116,ok,-20.562,-17.975,-19.315,-19.096,-1.34,0.22,0.3678
22,708,Cotton,42.68,26.26,0.352,0.9872,ok,-20.995,-16.663,-20.972,-17.692,-4.309,3.28,0.2701
22,709,Rice,17.29,53.15,0.225,0.8481,ok,-20.059,-19.119,-20.929,-19.841,-1.81,1.088,0.2157
22,710,Bajra,68.7,36.4,0.181,0.3835,ok,-16.703,-16.145,-16.856,-20.004,-0.711,-3.148,0.2044
22,711,Rice,84.53,85.95,0.221,0.2435,ok,-18.555,-18.92,-19.117,-17.937,-0.197,1.18,0.4273
22,712,Cotton,49.13,61.3,0.251,0.1902,ok,-20.664,-17.788,-19.697,-18.911,-1.909,0.786,0.2391
22,713,Rice,68.86,70.48,0.019,0.1896,ok,-17.81,-16.99,-17.897,-18.543,-0.907,-0.646,0.392
22,714,Groundnut,52.24,26.27,0.282,0.1553,ok,-21.018,-17.687,-21.404,-19.616,-3.717,1.788,0.2294
22,715,Maize,67.15,80.03,0.177,0.1701,ok,-19.94,-17.37,-17.648,-19.184,-0.277,-1.536,0.2439
22,716,Rice,29.31,51.49,0.035,0.1937,ok,-20.14,-19.331,-20.487,-19.702,-1.157,0.786,0.4064
22,717,Cotton,43.94,54.76,0.041,0.4645,ok,-19.583,-17.767,-19.873,-18.916,-2.106,0.957,0.2902
22,718,Rice,31.13,53.27,0.194,0.2042,ok,-19.173,-18.66,-20.299,-19.473,-1.639,0.826,0.3946
22,719,Bajra,66.86,45.17,0.248,0.5814,ok,-16.999,-16.442,-17.661,-20.502,-1.219,-2.841,0.1487
22,720,Cotton,51.19,48.35,0.0,0.227,no_valid_sar,,,,,,,
22,721,Bajra,54.19,41.87,0.178,0.461,ok,-17.036,-16.373,-17.379,-20.767,-1.005,-3.389,0.1432
22,722,Maize,46.35,52.05,0.083,1.1017,ok,-17.122,-16.059,-16.326,-19.555,-0.267,-3.229,0.1498
22,723,Maize,61.25,52.38,0.197,1.1547,ok,-16.99,-15.77,-16.361,-18.159,-0.591,-1.798,0.2318
22,724,Bajra,72.01,40.86,0.339,0.7673,ok,-16.882,-16.129,-17.913,-19.796,-1.784,-1.883,0.1636
22,725,Cotton,26.33,24.21,0.149,1.1111,ok,-20.957,-16.725,-20.901,-19.219,-4.176,1.682,0.2257
22,726,Groundnut,56.56,33.28,0.053,0.3542,ok,-19.682,-18.004,-19.935,-19.991,-1.931,-0.056,0.2317
22,727,Cotton,37.36,20.89,0.195,1.2313,ok,-21.047,-17.228,-21.428,-15.584,-4.2,5.844,0.4222
22,728,Groundnut,29.61,31.14,0.276,0.903,ok,-20.883,-18.063,-21.219,-20.802,-3.156,0.417,0.1774
22,729,Bajra,56.26,49.17,0.558,1.0389,ok,-18.954,-17.659,-19.357,-20.757,-1.698,-1.399,0.1746
22,730,Bajra,69.73,46.52,0.228,1.4641,ok,-17.132,-16.466,-17.332,-20.436,-0.866,-3.104,0.1754
22,731,Rice,63.74,90.06,0.098,0.2058,ok,-18.982,-19.672,-20.214,-19.288,-0.541,0.926,0.2904
22,732,Rice,79.6,79.75,0.076,0.2719,ok,-17.36,-17.714,-18.396,-17.968,-0.682,0.428,0.3659
22,733,Bajra,81.37,53.52,0.157,2.0442,ok,-16.871,-16.443,-16.84,-19.964,-0.397,-3.123,0.1739
22,734,Bajra,41.44,55.93,0.216,0.1344,ok,-18.967,-17.859,-18.028,-21.389,-0.169,-3.361,0.1749
22,735,Maize,59.04,76.65,0.237,0.151,ok,-18.925,-18.928,-18.296,-19.621,0.632,-1.325,0.2882
22,736,Rice,63.16,68.88,0.019,0.1227,ok,-19.374,-17.355,-18.986,-18.114,-1.631,0.871,0.2528
22,737,Maize,50.5,77.08,0.139,0.1667,ok,-19.421,-18.363,-19.15,-19.419,-0.788,-0.268,0.2595
22,738,Rice,53.28,70.83,0.041,0.4379,ok,-20.562,-19.533,-20.29,-19.27,-0.757,1.02,0.5394
22,739,Rice,78.03,80.79,0.088,1.0873,ok,-20.991,-19.141,-19.493,-18.029,-0.351,1.463,0.2288
22,740,Cotton,44.22,68.83,0.162,0.2319,ok,-19.439,-19.489,-20.361,-19.283,-0.873,1.078,0.3984
22,741,Groundnut,52.23,3.36,0.073,0.2714,ok,-20.143,2.492,-20.77,-19.16,-23.262,1.609,0.4331
22,742,Groundnut,49.79,1.77,0.041,0.4649,partial_coverage,-21.218,11.655,-20.142,-19.591,-31.797,0.552,0.3292
22,743,Rice,52.78,91.41,0.085,0.2659,ok,-19.532,-20.235,-20.637,-19.637,-0.402,1.0,0.4018
22,744,Cotton,28.66,40.87,0.055,0.7114,ok,-19.661,-20.162,-21.454,-20.387,-1.292,1.067,0.1868
22,745,Groundnut,26.92,1.91,0.043,0.1748,partial_coverage,-20.723,8.649,-20.603,-20.384,-29.251,0.218,0.2776
22,746,Groundnut,32.18,1.7,0.037,0.3916,partial_coverage,-20.604,8.993,-19.411,-20.187,-28.405,-0.776,0.3847
22,747,Groundnut,25.94,3.44,0.052,0.192,ok,-20.142,4.038,-20.571,-20.47,-24.609,0.1,0.2875
22,748,Rice,36.87,79.45,0.083,0.1868,ok,-19.827,-20.209,-20.86,-20.018,-0.651,0.842,0.5008
22,749,Cotton,50.58,72.22,0.116,0.1936,ok,-20.188,-19.177,-21.029,-18.888,-1.852,2.141,0.4961
22,750,Rice,63.59,86.24,0.013,0.1837,ok,-19.84,-19.134,-19.917,-19.112,-0.783,0.805,0.3875
22,751,Rice,69.59,79.6,0.109,0.1932,ok,-19.569,-19.279,-20.182,-17.97,-0.903,2.211,0.4373
22,752,Rice,72.59,69.76,0.166,0.1592,ok,-19.218,-19.904,-19.543,-18.893,0.36,0.65,0.4628
22,753,Rice,62.91,81.08,0.134,0.1574,ok,-19.409,-19.527,-19.636,-19.332,-0.108,0.304,0.4189
22,754,Maize,73.43,92.14,0.435,0.2625,ok,-18.769,-19.291,-18.557,-19.404,0.735,-0.847,0.2055
22,755,Cotton,83.02,47.14,0.1,0.3315,ok,-18.349,-17.164,-16.067,-15.358,1.097,0.709,0.4272
22,756,Maize,81.7,92.33,0.497,0.348,ok,-19.553,-19.055,-18.365,-18.892,0.69,-0.527,0.3401
22,757,Cotton,65.35,83.32,0.142,0.2646,ok,-20.602,-19.43,-20.826,-18.125,-1.396,2.702,0.448
22,758,Cotton,71.12,81.3,0.111,0.1316,ok,-18.961,-17.904,-18.905,-18.098,-1.001,0.807,0.44
22,759,Rice,42.34,61.6,0.026,0.2181,ok,-19.452,-19.431,-20.296,-19.525,-0.865,0.771,0.3918
22,760,Maize,30.54,71.21,0.041,0.1203,ok,-19.297,-18.858,-19.812,-19.871,-0.955,-0.059,0.265
22,761,Maize,24.21,57.95,0.078,0.1546,ok,-19.873,-19.277,-20.224,-19.873,-0.947,0.351,0.2565
22,762,Groundnut,29.04,30.86,0.311,0.263,ok,-20.894,-18.337,-21.656,-20.785,-3.319,0.871,0.2232
22,763,Maize,54.4,92.52,0.223,0.3571,ok,-19.916,-19.742,-19.621,-19.899,0.12,-0.278,0.379
22,764,Cotton,54.81,63.78,0.528,0.1886,ok,-19.269,-18.512,-20.107,-18.494,-1.595,1.613,0.4284
22,765,Rice,31.29,70.67,0.238,0.2219,ok,-20.182,-19.156,-20.676,-19.718,-1.52,0.958,0.4197
22,766,Rice,57.97,66.64,0.076,0.2155,ok,-19.358,-19.289,-19.838,-19.225,-0.549,0.612,0.4429
22,767,Cotton,45.59,63.33,0.395,0.2872,ok,-19.693,-19.052,-20.683,-18.923,-1.631,1.76,0.2572
22,768,Rice,24.54,69.83,0.236,0.244,ok,-19.712,-19.455,-20.822,-20.069,-1.367,0.753,0.3952
22,769,Rice,43.4,49.76,0.064,0.1765,ok,-20.299,-19.357,-20.182,-19.502,-0.826,0.681,0.4094
22,770,Rice,50.04,57.91,0.048,0.2219,ok,-18.928,-19.028,-20.058,-19.055,-1.03,1.003,0.3886
22,771,Cotton,28.14,45.87,0.244,0.1772,ok,-20.052,-17.943,-20.338,-19.443,-2.395,0.896,0.5056
22,772,Rice,65.49,78.16,0.02,0.167,ok,-19.729,-18.856,-19.447,-18.989,-0.591,0.458,0.4309
22,773,Rice,40.42,53.72,0.096,0.1416,ok,-19.121,-18.672,-19.956,-19.385,-1.283,0.571,0.3815
22,774,Groundnut,45.44,50.35,0.178,0.1543,ok,-22.113,-18.719,-20.704,-20.452,-1.985,0.252,0.4056
22,775,Cotton,42.75,63.67,0.221,0.1158,ok,-20.156,-18.878,-20.846,-19.132,-1.969,1.715,0.4513
22,776,Cotton,28.76,51.44,0.046,0.2341,ok,-19.263,-18.698,-21.017,-19.512,-2.319,1.504,0.3317
22,777,Groundnut,44.22,38.15,0.228,0.2263,ok,-19.728,-18.654,-21.079,-20.252,-2.425,0.826,0.2885
22,778,Groundnut,46.38,54.01,0.162,0.348,ok,-21.126,-19.462,-21.146,-20.406,-1.683,0.74,0.2262
22,779,Groundnut,40.77,46.17,0.145,0.3549,ok,-20.064,-19.171,-21.141,-20.459,-1.97,0.681,0.2904
22,780,Groundnut,36.6,18.64,0.164,0.2658,ok,-19.846,-17.85,-20.432,-20.447,-2.582,-0.015,0.2679
22,781,Cotton,44.91,43.78,0.525,0.4003,ok,-20.345,-17.862,-20.821,-17.998,-2.959,2.823,0.2556
22,782,Groundnut,68.93,44.28,0.296,0.4575,ok,-20.137,-17.809,-19.863,-19.605,-2.054,0.258,0.3313
22,783,Cotton,55.97,78.5,0.129,0.1957,ok,-20.398,-18.943,-20.195,-18.826,-1.252,1.369,0.4161
22,784,Maize,23.17,67.87,0.192,0.6326,ok,-19.715,-18.946,-19.737,-20.339,-0.791,-0.602,0.2358
22,785,Groundnut,43.03,34.83,0.332,0.717,ok,-20.847,-18.271,-21.15,-20.165,-2.879,0.984,0.2038
22,786,Cotton,23.35,43.75,0.083,0.657,ok,-20.38,-18.329,-21.187,-19.456,-2.859,1.732,0.4617
22,787,Groundnut,45.64,48.91,0.23,0.2808,ok,-20.27,-19.352,-21.458,-20.266,-2.106,1.192,0.2575
22,788,Rice,16.82,50.06,0.024,0.1234,ok,-19.921,-19.827,-21.399,-19.78,-1.572,1.619,0.3948
22,789,Cotton,61.77,82.79,0.128,0.1397,ok,-19.513,-19.02,-19.447,-18.567,-0.427,0.88,0.4739
22,790,Cotton,31.68,46.36,0.239,0.1914,ok,-20.233,-18.412,-20.854,-19.256,-2.441,1.597,0.3869
22,791,Groundnut,66.27,67.07,0.283,0.0839,ok,-20.749,-19.045,-20.612,-20.162,-1.567,0.45,0.3913
22,792,Groundnut,83.35,70.22,0.199,0.0943,ok,-18.436,-18.603,-19.825,-19.574,-1.222,0.251,0.4349
22,793,Rice,34.92,75.26,0.231,0.3246,ok,-19.072,-19.202,-20.458,-19.802,-1.256,0.656,0.3496
22,794,Maize,51.35,82.97,0.015,0.1129,ok,-20.654,-18.463,-17.433,-20.039,1.029,-2.606,0.3989
22,795,Maize,41.91,73.27,0.127,0.2239,ok,-20.19,-18.074,-18.095,-19.962,-0.021,-1.867,0.5013
22,796,Rice,62.49,72.82,0.002,0.1143,ok,-18.942,-19.091,-19.925,-18.589,-0.834,1.335,0.4551
22,797,Rice,90.29,93.73,0.287,0.1208,ok,-18.712,-18.506,-18.589,-17.536,-0.084,1.054,0.4695
22,798,Rice,64.36,87.88,0.184,0.1127,ok,-19.408,-19.247,-19.079,-19.436,0.168,-0.357,0.5304
22,799,Cotton,53.08,61.96,0.516,0.1107,ok,-20.053,-18.649,-20.519,-18.449,-1.87,2.07,0.4841
22,800,Bajra,47.58,39.18,0.57,0.136,ok,-20.543,-17.209,-19.195,-20.79,-1.986,-1.595,0.3043
22,801,Rice,32.02,57.27,0.017,0.1094,ok,-20.542,-19.241,-21.018,-19.327,-1.777,1.691,0.3805
22,802,Groundnut,77.95,86.58,0.097,0.0798,ok,-20.79,-19.202,-19.759,-19.957,-0.557,-0.197,0.3478
22,803,Rice,25.44,56.03,0.225,0.1516,ok,-20.384,-18.989,-20.791,-19.572,-1.802,1.219,0.333
22,804,Groundnut,37.62,44.49,0.051,0.0538,ok,-20.503,-18.952,-21.433,-21.559,-2.481,-0.126,0.1731
22,805,Groundnut,19.7,30.99,0.147,0.0635,ok,-20.481,-19.464,-22.254,-20.818,-2.791,1.436,0.2005
22,806,Groundnut,50.03,69.96,0.037,0.0432,ok,-21.308,-19.605,-20.808,-21.302,-1.203,-0.494,0.1993
22,807,Rice,83.21,80.91,0.12,0.0759,ok,-18.93,-19.807,-19.592,-17.055,0.215,2.536,0.3256
22,808,Rice,56.01,72.33,0.115,0.1313,ok,-19.033,-18.713,-20.23,-18.52,-1.517,1.71,0.3325
22,809,Groundnut,42.9,56.31,0.03,0.116,ok,-20.906,-19.06,-20.826,-20.818,-1.766,0.008,0.1971
22,810,Rice,66.62,82.27,0.201,0.1211,ok,-19.452,-19.048,-20.035,-18.39,-0.987,1.645,0.3958
22,811,Rice,27.96,64.3,0.047,0.2977,ok,-19.66,-19.685,-21.102,-19.609,-1.417,1.493,0.2481
22,812,Rice,61.31,74.42,0.05,0.2442,ok,-19.986,-18.618,-19.478,-18.948,-0.86,0.529,0.3979
22,813,Maize,49.84,91.97,0.111,0.2299,ok,-19.35,-19.54,-19.678,-19.953,-0.138,-0.274,0.2389
22,814,Maize,77.6,90.05,0.28,0.0978,ok,-19.24,-18.291,-17.411,-19.157,0.88,-1.746,0.3927
22,815,Groundnut,44.84,67.01,0.018,0.0972,ok,-20.134,-19.996,-21.285,-21.117,-1.288,0.167,0.2269
22,816,Groundnut,44.85,62.54,0.108,0.1072,ok,-20.192,-19.636,-21.353,-21.189,-1.717,0.164,0.2015
22,817,Rice,33.34,82.7,0.105,0.1094,ok,-20.247,-20.725,-21.655,-19.887,-0.931,1.768,0.3733
22,818,Rice,41.16,84.04,0.172,0.1038,ok,-19.189,-19.584,-20.466,-19.806,-0.882,0.66,0.2796
22,819,Rice,34.73,79.01,0.043,0.1142,ok,-20.493,-21.137,-21.651,-21.392,-0.515,0.259,0.2198
22,820,Cotton,39.04,62.28,0.205,0.1004,ok,-20.055,-19.176,-20.804,-19.318,-1.628,1.486,0.2484
22,821,Maize,17.37,62.51,0.004,0.1065,ok,-20.111,-19.638,-20.49,-20.29,-0.852,0.2,0.294
22,822,Rice,8.35,51.31,0.146,0.0741,ok,-19.902,-19.756,-22.283,-20.268,-2.526,2.015,0.3075
22,823,Rice,20.83,56.92,0.174,0.0584,ok,-20.185,-19.112,-21.38,-19.753,-2.268,1.626,0.282
22,824,Cotton,51.19,48.35,0.0,0.1388,no_valid_sar,,,,,,,0.3972
22,825,Cotton,51.19,48.35,0.0,0.1475,no_valid_sar,,,,,,,0.471
22,826,Cotton,51.19,48.35,0.0,0.1827,no_valid_sar,,,,,,,0.2244
22,827,Cotton,51.19,48.35,0.0,0.0997,no_valid_sar,,,,,,,0.4272
22,828,Cotton,51.19,48.35,0.0,0.0949,no_valid_sar,,,,,,,0.3475
22,829,Cotton,68.66,87.38,0.206,0.12,ok,-12.477,-19.821,-20.626,-18.064,-0.805,2.562,0.5152
22,830,Cotton,67.3,87.59,0.099,0.2759,ok,-19.422,-19.0,-19.758,-18.423,-0.758,1.335,0.4118
22,831,Rice,31.47,40.38,0.063,0.1552,ok,-20.386,-19.655,-20.509,-19.879,-0.854,0.63,0.4231
22,832,Rice,62.14,72.24,0.0,0.1907,ok,-19.643,-18.325,-19.438,-18.436,-1.113,1.002,0.3919
22,833,Rice,52.08,69.61,0.033,0.1762,ok,-19.684,-19.244,-20.173,-19.118,-0.93,1.056,0.4116
22,834,Groundnut,56.11,52.28,0.184,0.2295,ok,-19.699,-19.144,-20.849,-20.102,-1.704,0.746,0.3975
22,835,Groundnut,70.68,77.87,0.186,0.2178,ok,-19.454,-19.136,-20.104,-20.182,-0.968,-0.078,0.2418
22,836,Groundnut,47.64,35.31,0.059,0.2236,ok,-19.453,-18.738,-20.525,-20.333,-1.787,0.192,0.2581
22,837,Groundnut,55.54,72.48,0.189,0.0836,ok,-19.753,-19.801,-21.006,-20.467,-1.204,0.539,0.2642
22,838,Groundnut,44.79,54.57,0.006,0.1723,ok,-20.176,-19.99,-21.154,-20.651,-1.164,0.504,0.2859
22,839,Rice,35.72,56.58,0.118,0.2523,ok,-20.58,-19.113,-20.429,-19.467,-1.316,0.962,0.3984
22,840,Rice,46.91,52.71,0.082,0.3772,ok,-20.529,-19.217,-20.021,-19.434,-0.804,0.587,0.4258
22,841,Rice,81.67,87.84,0.344,0.1391,ok,-18.733,-19.045,-19.17,-18.341,-0.125,0.829,0.4276
22,842,Rice,74.59,74.11,0.129,0.1108,ok,-18.941,-19.405,-19.523,-18.448,-0.118,1.075,0.376
22,843,Groundnut,37.42,49.69,0.252,0.107,ok,-20.634,-19.205,-21.662,-20.819,-2.457,0.843,0.2466
22,844,Groundnut,39.92,25.2,0.302,1.2317,ok,-20.9,-17.829,-21.008,-20.097,-3.179,0.911,0.2378
22,845,Maize,77.75,87.84,0.268,0.9671,ok,-19.616,-17.668,-17.943,-18.715,-0.275,-0.773,0.4774
22,846,Groundnut,24.59,30.73,0.262,1.099,ok,-20.646,-18.469,-21.727,-20.853,-3.257,0.874,0.221
22,847,Groundnut,50.83,23.95,0.534,0.4382,ok,-20.168,-16.761,-20.212,-19.777,-3.451,0.435,0.2077
22,848,Groundnut,38.48,10.45,0.355,1.5359,ok,-20.369,-16.287,-21.085,-19.704,-4.799,1.381,0.1881
22,849,Cotton,42.07,44.81,0.368,2.039,ok,-20.977,-17.809,-20.994,-18.405,-3.185,2.589,0.2386
22,850,Rice,73.65,82.62,0.08,0.2161,ok,-18.893,-17.94,-18.732,-18.57,-0.792,0.161,0.4463
22,851,Maize,32.46,67.3,0.064,0.1724,ok,-19.377,-19.133,-20.014,-19.794,-0.881,0.22,0.314
22,852,Cotton,31.49,19.69,0.17,0.2024,ok,-19.517,-16.751,-21.59,-18.57,-4.839,3.02,0.2752
22,853,Cotton,22.31,18.58,0.022,0.177,ok,-19.568,-16.707,-21.329,-19.265,-4.622,2.064,0.2522
22,854,Cotton,51.84,52.11,0.163,0.1549,ok,-20.654,-18.499,-21.275,-17.181,-2.776,4.095,0.388
22,855,Rice,34.74,67.22,0.119,0.085,ok,-19.003,-19.136,-20.894,-19.503,-1.758,1.39,0.2766
22,856,Groundnut,51.21,78.57,0.075,0.0959,ok,-20.325,-20.071,-20.988,-20.85,-0.917,0.138,0.2615
22,857,Groundnut,63.19,59.47,0.165,0.1381,ok,-19.863,-18.715,-20.16,-20.101,-1.445,0.059,0.3883
22,858,Groundnut,41.72,51.25,0.115,0.1428,ok,-20.009,-18.973,-20.941,-20.678,-1.968,0.263,0.2947
22,859,Maize,42.05,77.91,0.12,0.3577,ok,-19.777,-19.417,-19.958,-19.806,-0.541,0.152,0.3826
22,860,Groundnut,25.77,39.82,0.226,0.1653,ok,-18.995,-19.27,-22.181,-20.999,-2.911,1.182,0.2298
22,861,Rice,79.53,85.17,0.261,0.2813,ok,-18.683,-19.598,-19.085,-18.637,0.513,0.449,0.4425
22,862,Cotton,77.98,69.16,0.377,0.0446,ok,-18.941,-19.713,-18.616,-17.54,1.097,1.076,0.3545
22,863,Cotton,60.65,63.1,0.547,0.0541,ok,-19.073,-19.314,-20.577,-17.852,-1.263,2.724,0.3026
22,864,Rice,25.92,51.38,0.028,0.2109,ok,-19.856,-19.41,-21.895,-19.419,-2.486,2.477,0.1879
22,865,Groundnut,43.1,66.51,0.063,0.1792,ok,-20.567,-20.521,-21.662,-21.375,-1.141,0.287,0.21
22,866,Rice,77.97,64.7,0.388,0.1765,ok,-19.422,-18.371,-18.101,-18.396,0.27,-0.295,0.3926
22,867,Cotton,41.35,72.32,0.035,0.3015,ok,-20.374,-19.692,-20.41,-19.421,-0.718,0.989,0.4047
22,868,Rice,59.94,88.5,0.043,0.1846,ok,-18.166,-19.519,-20.16,-19.432,-0.641,0.728,0.3598
22,869,Rice,27.36,75.32,0.215,0.2185,ok,-19.446,-19.765,-21.066,-20.228,-1.3,0.837,0.3974
22,870,Maize,82.64,98.78,0.42,0.3067,ok,-19.053,-19.485,-18.487,-19.257,0.997,-0.77,0.3884
22,871,Groundnut,53.85,57.68,0.284,0.103,ok,-20.435,-18.982,-20.866,-20.309,-1.884,0.557,0.3108
22,872,Groundnut,69.22,43.13,0.404,0.1096,ok,-19.768,-17.753,-20.434,-19.445,-2.681,0.99,0.325
22,873,Rice,61.19,64.89,0.035,0.0843,ok,-20.145,-18.697,-19.517,-18.837,-0.821,0.68,0.412
22,874,Bajra,56.48,39.72,0.479,1.5232,ok,-17.867,-17.215,-19.495,-20.617,-2.281,-1.122,0.1638
22,875,Rice,83.84,73.65,0.07,0.1411,ok,-18.422,-18.55,-18.419,-17.976,0.13,0.444,0.465
22,876,Rice,47.46,76.57,0.111,0.1753,ok,-20.567,-19.599,-20.905,-19.246,-1.306,1.659,0.4015
22,877,Cotton,34.51,33.54,0.279,0.161,ok,-20.771,-18.533,-22.111,-17.535,-3.578,4.576,0.338
22,878,Rice,59.76,73.47,0.103,0.3387,ok,-20.151,-19.166,-19.98,-18.964,-0.814,1.016,0.4661
22,879,Rice,41.32,72.16,0.108,0.2128,ok,-19.801,-19.824,-21.011,-19.371,-1.187,1.64,0.3942
22,880,Rice,17.75,58.45,0.224,0.1798,ok,-20.889,-19.291,-21.465,-20.005,-2.174,1.459,0.3161
22,881,Rice,40.06,79.78,0.041,0.1945,ok,-20.89,-19.87,-21.027,-19.565,-1.157,1.461,0.3711
22,882,Cotton,28.33,51.54,0.019,0.2306,ok,-21.043,-19.644,-21.175,-20.257,-1.531,0.918,0.2907
22,883,Rice,45.66,68.31,0.085,0.3265,ok,-20.233,-19.426,-20.396,-19.418,-0.97,0.978,0.4095
22,884,Rice,55.98,64.74,0.126,0.2098,ok,-19.582,-18.009,-19.329,-18.665,-1.32,0.664,0.3586
22,885,Cotton,49.5,71.42,0.231,0.102,ok,-20.891,-19.425,-21.275,-18.713,-1.85,2.562,0.28
22,886,Rice,30.03,49.48,0.017,0.1144,ok,-20.354,-19.544,-22.017,-19.078,-2.473,2.939,0.2529
22,887,Rice,36.41,59.98,0.064,0.118,ok,-20.686,-19.695,-21.046,-19.286,-1.35,1.76,0.319
22,888,Groundnut,62.65,59.43,0.166,0.3145,ok,-19.986,-19.001,-20.427,-20.037,-1.426,0.389,0.2154
22,889,Rice,19.36,69.41,0.225,0.1055,ok,-20.752,-19.908,-21.525,-20.389,-1.617,1.136,0.2388
22,890,Rice,12.17,58.0,0.197,0.2697,ok,-20.697,-19.999,-22.203,-20.553,-2.204,1.649,0.2089
22,891,Cotton,32.78,54.29,0.077,0.3149,ok,-19.709,-19.173,-20.713,-19.602,-1.54,1.11,0.2609
22,892,Cotton,46.03,45.96,0.18,0.1272,ok,-20.135,-17.219,-20.207,-18.545,-2.988,1.662,0.4281
22,893,Rice,92.28,97.02,0.087,0.1299,ok,-19.762,-18.688,-17.813,-18.114,0.874,-0.301,0.3382
22,894,Rice,22.85,49.91,0.279,0.0792,ok,-20.257,-18.617,-20.978,-19.6,-2.361,1.378,0.2374
22,895,Cotton,44.07,50.12,0.176,0.0572,ok,-20.692,-17.89,-19.524,-18.857,-1.634,0.667,0.2477
22,896,Groundnut,65.07,69.27,0.038,0.2587,ok,-19.799,-19.206,-20.176,-20.173,-0.97,0.002,0.2641
